,ref,title,genres,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
162,162,Traces of Red (1992),"(Crime, Drama, Mystery, Thriller)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
163,163,The Luzhin Defence (2000),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
164,164,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,165,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
166,166,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167,167,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168,168,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169,169,A Matter of Life and Death (1946),"(Comedy, Drama, Fantasy, Romance, War)",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
170,170,A Matter of Life and Death (1946),"(Comedy, Drama, Fantasy, Romance, War)",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
171,171,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
172,172,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
173,173,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
174,174,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
175,175,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
176,176,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
177,177,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
178,178,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
179,179,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
180,180,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
181,181,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
182,182,Return to Cabin by the Lake (TV Movie 2001),"(Comedy, Horror, Thriller)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
183,183,The Far Country (1954),"(Romance, Western)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
184,184,The Far Country (1954),"(Romance, Western)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
185,185,The Far Country (1954),"(Romance, Western)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
186,186,The Far Country (1954),"(Romance, Western)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
187,187,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,188,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,189,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,190,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,192,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,193,A River Runs Through It (1992),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,194,The Alamo: Thirteen Days to Glory (TV Movie 1987),"(Action, Adventure, Drama, History, War, Western)",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
195,195,The Alamo: Thirteen Days to Glory (TV Movie 1987),"(Action, Adventure, Drama, History, War, Western)",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
196,196,The Alamo: Thirteen Days to Glory (TV Movie 1987),"(Action, Adventure, Drama, History, War, Western)",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
197,197,The Alamo: Thirteen Days to Glory (TV Movie 1987),"(Action, Adventure, Drama, History, War, Western)",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
198,198,The Alamo: Thirteen Days to Glory (TV Movie 1987),"(Action, Adventure, Drama, History, War, Western)",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
199,199,Season of Fear (1989),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,200,Season of Fear (1989),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,201,Iberia (2005),[Musical],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202,202,The Mother and the Whore (1973),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
203,203,The Mother and the Whore (1973),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,204,"""Tales from the Crypt"" And All Through the House (TV Episode 1989)","(Comedy, Crime, Fantasy, Horror, Thriller)",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
205,205,The Last Wave (1977),"(Drama, Fantasy, Mystery, Thriller)",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
206,206,An Insomniac's Nightmare (2003),"(Drama, Short, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
207,207,Rock 'n' Roll High School (1979),"(Comedy, Music)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,208,Rock 'n' Roll High School (1979),"(Comedy, Music)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,209,Foxes (1980),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,210,Beat Street (1984),"(Drama, Music)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,211,Beat Street (1984),"(Drama, Music)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,212,Beat Street (1984),"(Drama, Music)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,213,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,216,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,217,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,218,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,Legãturi bolnãvicioase (2006),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,220,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221,221,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222,222,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223,223,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
224,224,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
225,225,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
226,226,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,227,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,228,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,229,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,230,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,231,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
232,232,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233,233,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,234,Crush (2001),"(Comedy, Romance, Drama)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,235,And Never Let Her Go (TV Movie 2001),"(Crime, Drama, Mystery)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,236,Star Wars: Episode VI - Return of the Jedi (1983),"(Action, Adventure, Fantasy, Sci-Fi)",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,237,The Matador (2005),"(Comedy, Crime, Drama, Thriller)",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,238,Vivah (2006),"(Drama, Family, Musical, Romance)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
239,239,Vivah (2006),"(Drama, Family, Musical, Romance)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
240,240,Vivah (2006),"(Drama, Family, Musical, Romance)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
241,241,Vivah (2006),"(Drama, Family, Musical, Romance)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
242,242,Finding John Christmas (TV Movie 2003),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,243,Finding John Christmas (TV Movie 2003),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,Betty Boop with Henry the Funniest Living American (1935),"(Animation, Short, Comedy, Family)",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245,245,Mysterious Planet (1982),[Sci-Fi],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,246,Mysterious Planet (1982),[Sci-Fi],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
247,247,Father of the Pride (TV Series 2004–2005),"(Animation, Comedy)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,248,A Christmas Carol (TV Movie 1984),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,249,A Christmas Carol (TV Movie 1984),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,250,A Christmas Carol (TV Movie 1984),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,251,A Christmas Carol (TV Movie 1984),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,252,A Christmas Carol (TV Movie 1984),"(Drama, Family, Fantasy)",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,253,Yôkai daisensô (2005),"(Adventure, Family, Fantasy)",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,254,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,255,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256,256,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257,257,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,258,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259,259,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,260,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
261,261,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
262,262,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,263,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264,264,Bait (2000),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
265,265,13 Gantry Row (TV Movie 1998),"(Crime, Drama, Horror, Mystery, Thriller)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
266,266,Uchû no senshi (Video 1988),"(Animation, Action, Drama, Sci-Fi)",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,267,Uchû no senshi (Video 1988),"(Animation, Action, Drama, Sci-Fi)",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,268,Stargate SG-1 (TV Series 1997–2007),"(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
269,269,Stargate SG-1 (TV Series 1997–2007),"(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,270,Stargate SG-1 (TV Series 1997–2007),"(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
271,271,Stargate SG-1 (TV Series 1997–2007),"(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272,272,Stargate SG-1 (TV Series 1997–2007),"(Action, Adventure, Drama, Sci-Fi)",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,273,Watch on the Rhine (1943),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,274,Watch on the Rhine (1943),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,275,Watch on the Rhine (1943),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,276,Watch on the Rhine (1943),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,277,Watch on the Rhine (1943),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,278,"""Dark Angel"" Pilot (TV Episode 2000)","(Action, Drama, Mystery, Sci-Fi)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
279,279,"""Dark Angel"" Pilot (TV Episode 2000)","(Action, Drama, Mystery, Sci-Fi)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
280,280,"""Dark Angel"" Pilot (TV Episode 2000)","(Action, Drama, Mystery, Sci-Fi)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
281,281,"""Dark Angel"" Pilot (TV Episode 2000)","(Action, Drama, Mystery, Sci-Fi)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
282,282,"""Dark Angel"" Pilot (TV Episode 2000)","(Action, Drama, Mystery, Sci-Fi)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
283,283,Flying (1986),"(Drama, Romance, Sport)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
284,284,Flying (1986),"(Drama, Romance, Sport)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
285,285,Flying (1986),"(Drama, Romance, Sport)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
286,286,Flying (1986),"(Drama, Romance, Sport)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
287,287,HealtH (1980),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,288,Killer Tomatoes Eat France! (1992),"(Comedy, Horror, Sci-Fi)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
289,289,Killer Tomatoes Eat France! (1992),"(Comedy, Horror, Sci-Fi)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
290,290,Killer Tomatoes Eat France! (1992),"(Comedy, Horror, Sci-Fi)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
291,291,Without You I'm Nothing (1990),"(Comedy, Musical)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292,292,Without You I'm Nothing (1990),"(Comedy, Musical)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,293,Shallow Grave (1987),"(Drama, Horror)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,294,Shallow Grave (1987),"(Drama, Horror)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295,295,Up Against Amanda (2000),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296,296,Up Against Amanda (2000),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297,297,Up Against Amanda (2000),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298,298,Daraar (1996),"(Action, Drama, Romance, Thriller)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
299,299,Daraar (1996),"(Action, Drama, Romance, Thriller)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
300,300,The Last Hunt (1956),"(Drama, Western)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,301,Pitch (1997),[Documentary],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,302,Pitch (1997),[Documentary],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,303,Care Bears Movie II: A New Generation (1986),"(Animation, Adventure, Comedy, Family, Fantasy, Musical)",0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304,304,Babe Ruth (TV Movie 1991),"(Biography, Drama, Sport)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
305,305,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,306,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,307,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,308,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,309,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,310,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,311,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,312,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,313,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,314,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,315,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,316,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,317,Going Overboard (1989),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
